artist tags
The_Pussycat_Dolls |pop, rnb, dance, female vocalists, Hip-Hop, The Pussycat Dolls, american, Girl Groups, sexy, pussycat dolls, female, rock, r&b, hip hop, PCD, soul, electronic, Guilty Pleasures, girl group, Officially Shit, urban, alternative, female vocalist, pop rock, 00s, rap, dance-pop, hot, guilty pleasure, USA, girl band, english, club, Nicole Scherzinger, party, Pussy, r'n'b, Love, r and b, hiphop, dance pop, rhythm and blues, amazing, group, bitch, favorites, Brutal Death Metal, PUSSYCAT, girl bands, dolls, girl power, top 40, fun, California, diva, whore, female vocal, sweet, trance, female artists, Groups, cool, Female Voices, electropop, Wanessa, electro, girlgroups, remix, girlband, girls, Worth it, bitches, beautiful, bionic, Baby love, legend, dancehall, Favorite, pop princess, los angeles, music, Britney Spears, funk, House, Rihanna, chillout, bootylicious, emo, alternative rock, Fierce, easy listening, metal, Blonde, industrial, classic rock, teen pop, Favorite Artists, indie, world, sex|
Nightmares_on_Wax |trip-hop, chillout, downtempo, electronic, lounge, electronica, ambient, acid jazz, Warp, trip hop, chill, british, Nightmares on wax, Hip-Hop, nu jazz, dub, downbeat, UK, idm, jazz, funk, House, soul, instrumental, electro, triphop, chill out, breakbeat, techno, hip hop, indie, nu-jazz, ninja tune, experimental, Leeds, Warp Records, Chillosophy, acid house, dance, easy listening, beats, chill-out, Lo-Fi, Mellow, turntablism, cool, future jazz, funky, alternative, juzhin, instrumental hip-hop, relax, bass, chilled, abstract hip-hop, Hann with Gun, sexy, yorkshire techno, groove, 90s, breaks, reggae, groovy, england, soothing, favourite artists, rock, dj, Favorite, 00s, female vocalists, atmospheric, Black, trippy, english, psychill, world beat, favorites, lounge music, Silky Sexy Smooth, trance, instrumental hip hop, Good Stuff, nu-bluz, Favorite Artists, world groove, Nu-Bluz Funky Grooves in the E-Lounge, down-tempo, work, blunted, electronic-lounge, Club/Dance, favourite, fucking great, best, rap, nice evening listening, psychedelic, pop, urban|
5_Seconds_of_Summer |pop rock, pop punk, australian, rock, pop, 5 Seconds of Summer, 5SOS, power pop, alternative, powerpop, male vocalists, handsome, boyband, Pop-punk, cute, douchebaggery, covers, punk, Luke Hemmings, 10s, 5SecondsofSummer, calum, teen pop, awesomeness, lofe, 5 Secs of Summer, Pop-Rock, band, alternative rock, dance, michel, australian pop punk, not pop punk, 2014, 1st album, amazingsong, 2010s, probably dont even listen to the bands on their shirts, bad songs, P9, lame songs, 2011, Black Veil Brides, tweencore, one direction, meghallgatando, Austin Mahone, why do i listen dis God, better than fifth harmony, UGH I LOVE THEM SO FUCKING MUCH, MY ACTUAL BAES, Ashton Irwin, Calum Hood, Michael Clifford, better than one direction, funny, acoustic, singer-songwriter, australia, punk rock, Awesome, speed metal, Acoustic Rock, amazing, Ballad, overrated, hot, adorable, poprock, <3, plz, Christian Pop Rock, horrible songs, crushes, Help Me, ashton, sexy boys, the loves of my life, australians, Barbra Streisand, luke, true death metal, austrailian, not punk, power-pop, pointless, seen live|
Claude_Debussy |Classical, piano, Impressionist, french, composers, Impressionism, instrumental, composer, romantic, classic, france, debussy, 20th Century Classical, claude debussy, classical piano, 20th Century, modern classical, contemporary classical, classique, modern, classical music, Klassik, late-romantic, beautiful, Avant-Garde, modernism, modernist, late romantic, european, French Composers, symbolism, clair de lune, atmospheric, 19th century, romanticism, Romantic Classical, classica, Mellow, orchestral, Clasica, opera, impressionismus, chillout, technical progressive Death Metal, ballet, pianist, ethereal, sophisticated, ambient, All, Dreamy, western classical music, 19th century classical, chamber music, favorites, grindcore, Love, 1900s, Post-Romantic, Favourite Composers, genius, Contemporary, Orchestral music, romantic period, musique classique, ether, french composer, Keyboard Music, quiet, piano pieces, paris, Erudite music, french classical composer, good, calm, Favorite Artists, lovely, Vocal Music, Turn of the Century, classy, RIP, twilight, Stuff worth listening to, jazz, 20th Century Composer, study, spotify, fr, french classical, music-heaven, Klassisk har ikke et land, hardcore classical composers, legend, acoustic, uitluisteren artist classic and more, sensual, sexy, classical favorites, pra, creme de la creme|
Trentemøller |minimal, electronic, techno, electronica, danish, minimal techno, electro, ambient, House, idm, tech house, chillout, downtempo, dub, deep house, experimental, scandinavian, Trentemoller, denmark, deep, glitch, minimal house, atmospheric, instrumental, 00s, microhouse, experimental techno, electro house, dance, tech-house, dub techno, Progressive House, Roskilde 2007, trip-hop, alternative, deep minimal, electropop, dansk, Minimal Electro, indie, mnml, dark, minimal tech, Progressive, rock, trip hop, roskilde 07, sad, abstract, sexy, favorites, lounge, funky, dj, elektro, progressive trance, Love, sett, Experimental-Techno, melancholy, scandinavia, neotrance, MacWhirr, seen live, danmark, southside 2011, minimal electronica, darker than the deepest sea, minimalist, emotional electronic, deep-clash, female vocalists, elektrrrrooo, avantgarde, asciiecho, indie rock, roskilde 09, Awesome, nordik, club, music for people with superior taste in music, beautiful, ambient house, producer, beentheredonethat, LateNightTales, res, dark ambient, Ambient IDM, 2000s, Roskilde 2009, Ambient Techno, minimalistic, groove, Audiomatique, remixes, Roskilde Festival 2007, techno-minimal, check, PaulMacWhirr|
Wild_Nothing |dream pop, shoegaze, indie pop, indie, tweegaze, Lo-Fi, american, chillwave, pop, alternative, electronic, twee, indie rock, psychedelic, ambient, new wave, atmospheric, twee pop, psychedelic pop, virginia, dream-pop, Dreamy, rock, All, americain, to listen, hazy beach, Dream, BIRP, 00s, electronica, chillout, 80s revival, USA, jangle pop, captured tracks, post-punk, 2010s, lovely, bands i've seen live, seen live twice, Blacksburg, checkout, hipsta, check later, summer, experimental, seen live, psych-pop, new order, 2000s, male vocalists, sunshine, new wave revival, special-bands, seen live - primavera 2013, elizabeth recommends, Coachella 2013, seen live 2013, och wow lovely, asciiecho, indie fofinho, marr-guitar, Wild Nothing, glo-fi, hotandnew, tasty shit, radioparadise, North American, 10s, buy, radio paradise, in concert, sugar, synthpop, alternative pop, chill, synth pop, noise pop, listen, dreampop, Awesome, electro, harmonies, london, instrumental, seen live x1, indiewave, english, my gang 10, Live at Silber, to listen for jan, wieder auskramen, descobrir, truck 2010, cos koles napierdala, pitchfork didnt lie to me, i like my bike, nu gaze, migkub|
Taio_Cruz |rnb, pop, Hip-Hop, soul, taio cruz, dance, r&b, british, male vocalists, hip hop, electronic, urban, 00s, singer-songwriter, london, r'n'b, club, rap, hiphop, male vocalist, male, House, electropop, electro house, r & b, english, r n b, england, RIO, taio, All, Electro-Hop, weallgetold, r and b, UK RnB, Favorite, electro, upbeat, comedy, coolwench, rhythm and blues, David Guetta, Hip-Hip, taio cruz i just wanna know, dubstep, i just wanna know, sexy, dance pop, Dynamite, britpop, electrosoul, My Dear Disco, uk urban, party, brit pop, Jay Sean, UK, smooth, UK artists, new rave, american, remix, Tonio Anthony, Tio Cruz, West Coast swing, freaky, Maybe, Jason Derulo, powerpop, techno, R&B/Soul, hey, Male - American, I can be, contemporary rnb, Myjukebox, guitar, taiocruz  London, favorites, underrated, catchy, wunderschoen, kevin litlle, Radio, 2010, MyFavorite, 10s, United States, guilty pleasure, spotify, smelly feet, Flo Rida, RnBpop, rnb dance, kesha, ReB, lora, hiphoppop, tinchy stryder, trashbag filled with vomit|
Shaggy |reggae, dancehall, Hip-Hop, pop, rnb, jamaican, ragga, Shaggy, jamaica, hip hop, male vocalists, dance, soul, 90s, rap, reggae-pop, rock, 00s, funk, r&b, male vocalist, r and b, fun, Loba, ska, angel, relaxing, NYC, Reggaeton, shaggy those days, alternative, Chiemsee, united states of america, homophobic, tracks i know, punk, r-n-b, Favorite Reggae, boombastic, world, relax, male, us, ragga-pop, rhythm and blues, caribbean, electronic, hiphop, reggae pop, r 'n' b, hedonistic, tag test, emo, dancehall reggae, r'n'b, pseudo reggea, Rasta, mainstream, ----, Smoking music, 1990s, mr bombastic, listen to the earthbeat, recommended to dafunkystar, does he really talk like that, sunshine reggea, recommended by rwitte, reggae fusion, at the beach, cool, Proust effect, 2000s, homophobe, american, english, indie, jm, old but gold, Random, smooth, new york, party, RandB, Brooklyn, kingston, ENG, mr lover lover, Soundtrack, homophobia, Energetic, blues, vimpatti, Reggae-influenced Rock, Jumiekan, disambiguation, dancehall toast funny happy dancing male vocalist rhythm, one-song band, bijo na koncertu, mimmofigliodellaportinaia, shqiperia|
Broken_Social_Scene |indie, indie rock, Canadian, post-rock, alternative, rock, indie pop, experimental, Broken social scene, ambient, canada, instrumental, alternative rock, electronic, post rock, baroque pop, pop, art rock, toronto, arts and crafts, Mellow, chillout, electronica, favorites, 00s, Supergroup, female vocalists, chill, shoegaze, chamber pop, canadian indie, folk, post-punk, Lo-Fi, Experimental Rock, emo, Favorite, Love, dream pop, psychedelic, amazing, Favourites, Progressive rock, punk, Awesome, beautiful, singer-songwriter, male vocalists, seen live, Indie-Rock, eclectic, favourite, Oh Canada, jazz, indietronica, BSS, fun, idm, duyster, Favorite Artists, classic rock, collective, summer, punk rock, All, acoustic, live, Progressive, ontario, trip-hop, math rock, Hip-Hop, check out, space rock, downtempo, happy, music, lovely, relax, 2000s, George Ellias, relaxing, new wave, ellias, Dreamy, seen, weird, slowcore, soft, britpop, noise pop, montreal, new, 90s, hardcore, calm, melodic, postrock, twee, quirky|
Taking_Back_Sunday |emo, rock, alternative, punk, indie, punk rock, alternative rock, screamo, pop punk, taking back sunday, indie rock, emocore, post-hardcore, hardcore, american, favorites, tbs, pop rock, Pop-punk, pop, metal, Awesome, wristslitters, Love, Favorite, amazing, new york, post hardcore, acoustic, Long Island, Emo rock, Officially Shit, metalcore, hard rock, not emo, Favorite Bands, electronic, seen live, Pop-Rock, classic rock, bands ive seen live, USA, ska, melodic hardcore, 00s, rap, my music, male vocalists, good, music, Favourites, Good Stuff, Grunge, indie pop, dance, mall emo, punk pop, emopop, seen in concert, post-punk, Bands seen Live, Progressive rock, Favorite Artists, singer-songwriter, favourite, Punk-Rock, live, Victory Records, the worst thing ever to happen to music, Hip-Hop, Soundtrack, emo punk, guilty pleasure, emoish, death metal, folk, comedy, Random, Brand New, emo-punk, seen, female vocalists, electronica, good music, seen them live, favs, Punk-Pop, Favourite bands, Fall Out Boy, alt rock, experimental, <3, Scene, Driving, fun, emo pop, Faves, Hawthorne Heights, industrial, not punk|
Saint_Motel |indie, indie rock, american, hard-pop, los angeles, power pop, sxsw 2010, alternative, All, indie pop, California, male vocalists, amazing radio, alternative rock, pop, Elegante Sport, local Los Angeles, los angeles CA, saint, party indie, a lil birdy told me x, under 2000 listeners, sxsw 2011, sxsw 2012, sxsw2012, cool finds, 10s, motel, Like, friends, Retro, Hard, garage, glam, prog, Awesome, rock, seen live|
The_Mamas_&_the_Papas |classic rock, 60s, oldies, rock, pop, folk, psychedelic, american, folk rock, hippie, sunshine pop, female vocalists, Psychedelic Rock, California, 70s, the mamas and the papas, Flower Power, psychedelic pop, USA, soft rock, folk-rock, pop rock, classic, 60's, 1960s, singer-songwriter, woodstock, vocal, chillout, new york, sweet, 60s rock, 60s pop, indie, happy, sixties, easy listening, Pop-Rock, folk pop, female, Favourites, summer of love, soul, Mamas and Papas, favorites, Fleetwood Mac, oldie, vocal group, harmony, 80s, female vocalist, Mellow, beautiful, summer, acoustic, Soft-Rock, old, soft, psych pop, boys and girls singing together, christine mcvie, Rock and Roll, twinkling starry skies, chill, smooth, los angeles, jangle, psych, Stevie Nicks, sunshine, golden oldies, psychedelic folk, romantic, classic pop, baroque pop, male vocalists, legend, 60s-70s, jangle pop, Aleyster Crowley Bernardo de Andrade, Female Voices, Awesome, alternative, us, Canadian, electronic, hippies, country, dziecica, Soundtrack, classics, metal, United States, old school, Sigh and swoon in equal measure, NYC, Progressive rock, sunnyshine pop, punk, Favorite Artists|
Sonata_Arctica |Power metal, metal, melodic metal, finnish, symphonic metal, Progressive metal, heavy metal, finnish metal, Melodic Power Metal, speed metal, Sonata Arctica, rock, finland, symphonic power metal, Gothic Metal, hard rock, Gothic, progressive power metal, Melodic Death Metal, melodic, epic metal, Suomi, power, melodic speed metal, scandinavian, death metal, male vocalists, Progressive, Progressive rock, thrash metal, flower metal, black metal, favorites, epic, tony kakko, viking metal, 00s, Finnish power metal, 90s, sonata artica, Awesome, symphonic, seen live, sonata, emo, folk metal, true metal, Powermetal, doom metal, Female fronted metal, fantasy metal, alternative, scandinavian metal, punk, FUCKING AWESOME, psycho metal, psychometal, nightwish, Love, real metal, Favourites, pop, Lowlands 2009, hardcore, german, indie, heavy, Favorite, stratovarius, live gesehen, melodic black metal, alternative rock, Finlandia, prog, female vocalists, nordic metal, fantasy, speed, This Is Psycho, guitar, Symphonic Rock, classic rock, speed power metal, Psycho Metal Tag Radio, tricky beans, Favourite bands, power-metal, gay wizard metal, Symphonic Black Metal, look behind you, Favorite Bands, Gothic Rock, industrial, pop rock, best, PsychoMetal4Life, male vocalist, <3, instrumental, Wacken 2008|
The_Paper_Kites |folk, indie, australian, indie folk, acoustic, melbourne, Awesome, folk amorzinho, band: the paper kites, All, to check out, oz, check out later, Sommer, Check it out, liebe, australian band, JuNi, private:watchlist, via:8tracks, musica palurda, mitsummen, alt-folk, oh, melodic, sweet, female vocalists, chill, Favourites, dream pop, warm, experimental, indie pop, alternative, Alt-country, Mellow, seen live|
Drowning_Pool |Nu Metal, metal, hard rock, alternative metal, rock, Nu-metal, alternative, heavy metal, alternative rock, Drowning Pool, american, hardcore, post-grunge, metalcore, psycho metal, psychometal, USA, PsychoMetal4Life, industrial, death metal, Psycho Metal Tag Radio, groove metal, thrash metal, new metal, 00s, industrial metal, Psycho Metal This Is Psycho, punk, favorites, pet cemetery, This Is Psycho, Planet X, emo, Gothic Metal, punk rock, look behind you, PSYCHO METAL 4 LIFE, Psycho Style, psycho face, 90s, male vocalists, classic rock, neo metal, texas, indie, Grunge, angry, Hard, Cleveland, post-punk, NOT METAL, numetal, mallcore, Disturbed, rip dave williams, my music, modern rock, black metal, male vocalist, hardrock, female vocalists, Slipknot, rapcore, Post Grunge, Bodies, ska, dallas, pop, Favorite Artists, Favorite Bands, Gothic Rock, electronic, darkwave, my stuff, Favourite bands, kick ass, Rock on, screamo, im gone, Death Bed Confession, melodic metal, thrash, dethklok, Gothic, loud, real metal, Stoner Rock, modern metal, german, nis, Hip-Hop, heavy rock, Korn, electronica, Linkin Park, Laid 2 Rest, experimental, rap, dance, heavy|
Cher |pop, female vocalists, 80s, dance, rock, cher, diva, 70s, 90s, american, female, Disco, classic rock, 60s, female vocalist, legend, electronic, 00s, goddess of pop, soft rock, pop rock, USA, soul, folk, Pop-Rock, oldies, Ballad, Gay Icon, singer-songwriter, love songs, alternative, California, ballads, goddess, sweet, love song, jecks, funk, 80's, jazz, divas, favorites, dance pop, electronica, icon, funky, singer, House, groovy, acoustic, adult contemporary, Believe, acid jazz, Silvio Passos, Silva Alhandra, Wilson Seixas, Argeu california seixas, BEto Juara, Aleyster, actress, KricaMorena, simplesdemais, Familia Santos, Mosca Navarro, AleysterCrowley, Krica Morena, Argeu, Os Putos Brothers, DonKalifa, Aleyster Crowley Bernardo de Andrade, Krica Morena Bela, Amidio Junior, country, aleister, aleister crowley, Christopher Lee, roraima, boa vista, Nova California Seixas, Argeu California, caracarai, Don Kalifa, mucajai, sensual, Aleyster Crowley, Raul Seixas, Anyzio Rocha, california seixas, California Rock Clube, familia, glam, Love, TheBestOfAleysterCrowley, AleysterCrowleyPE, best mouth in rock, dance-pop, electropop, Banda Metamorphosis, golden oldies, also actors|
Wet |electronic, ambient, punk, indie rnb, alternative rnb, Need to scrobble, female vocalists, electro, indie pop, hardcore, psychedelic, under 2000 listeners, soul, 2014, -, crooner, high, drone, indie, synth, trip-hop, lofi, Post punk, noise, experimental, hip hop, indietronica|
Refused |hardcore, punk, hardcore punk, post-hardcore, swedish, punk rock, rock, screamo, experimental, political, metal, alternative, post hardcore, indie, Straight Edge, Sweden, alternative rock, post-punk, emo, Refused, 90s, indie rock, metalcore, Experimental Rock, experimental hardcore, electronic, Umea, Progressive, noise, art punk, hard rock, progressive hardcore, new noise, swedish hardcore, new school hardcore, Awesome, Vegan, 11, Progressive rock, favorites, scandinavian, progressive punk, intense, thrash metal, alternative metal, melodic hardcore, dennis lyxzen, heavy, electronica, SxE, classic rock, hardcore-punk, heavy metal, thrashcore, umea hardcore, ska, angry, Nu Metal, Avant-Garde, industrial, death metal, instrumental, Hip-Hop, influential, Punk-Rock, Gothic Metal, amazing, doom metal, legends, black metal, post rock, hc, Love, new wave, art rock, pop, hard core, music, crossover, Nu-metal, Post punk, folk, political punk, singer-songwriter, genius, Swedish Punk, suicide murder machine, Classical, jazz, crazy, newschool hardcore, the shape of punk to come, rap, Favourite bands, dance, britpop, svenskt, thrash, alternative punk, anarcho-punk|
Axwell^Ingrosso |dance, Progressive House, House|
Rainbow |hard rock, classic rock, heavy metal, rock, metal, british, 70s, 80s, Progressive rock, Rainbow, Dio, Deep Purple family, Power metal, classic metal, UK, Ronnie James Dio, Richie Blackmore, guitar, heavy rock, ritchie blackmore, Progressive, deep purple, AOR, blackmore, classic, guitar virtuoso, male vocalists, Rock and Roll, 90s, rock n roll, 11, 70s hard rock, hard n heavy, american, blues rock, old school, classic hard rock, United Kingdom, melodic rock, Psychedelic Rock, british hard rock, Black Sabbath, psycho metal, Korean, english, psychometal, Kpop, legend, Progressive metal, heavy, british rock, england, Awesome, k-pop, 70s metal, 80's, 70's, British Metal, PsychoMetal4Life, Home collection, psychedelic, Led Zeppelin, pop rock, early metal, favorites, hair metal, proto-power metal, cadmium, cadmium candy, Psycho Metal Tag Radio, jecks, not emo, Hard-Rock, This Is Psycho, oldies, cadmiumcandy, the best, Pink Floyd, new candy, album rock, glam rock, almost metal, speed metal, rock'n'roll, Traditional Metal, epic, alternative rock, original heavy metal, pop, spotify, 80s metal, pet cemetery, best, Playlist, under 87665009756551896889899987854287765479831234470946568933668823144561 listeners, hardrock, 80s rock, Psycho Style, music that makes your head explode of amazement, groovy|
Emilíana_Torrini |female vocalists, icelandic, trip-hop, singer-songwriter, chillout, electronic, alternative, downtempo, indie, folk, pop, acoustic, female vocalist, iceland, electronica, indie pop, female, rock, scandinavian, trip hop, jecks, Emiliana Torrini, Mellow, groovy, dream pop, ambient, jazz, soul, funky, funk, beautiful, chill, experimental, nordic, lounge, 00s, indie rock, melancholic, relax, Soundtrack, easy listening, Island, Female Voices, female vocals, female singer-songwriter, sexy, favorites, Pop Folk, ethereal, relaxing, alternative rock, metal, motown, instrumental, smooth, Scandinavian Girls, alternative pop, duyster, soft, Love, sweet, indie folk, lord of the rings, Dreamy, Awesome, greys anatomy, dance, vocal, female singer, islande, sunshine and clouds, cute, singer songwriter, triphop, jungle drum, All, emo, cool, 90s, beautiful voice, heartstopper, blues, female vocal, melancholy, melodic, female singers, Favorite Artists, Favorite, Favourites, scandinavia, Sentimental, unique, lovely, loved, punk, girls, favourite, Mellow and Acoustic, check, goddess|
America |classic rock, rock, 70s, soft rock, folk, folk rock, american, pop, america, singer-songwriter, acoustic, 80s, british, oldies, folk-rock, male vocalists, country, pop rock, Soundtrack, country rock, adult contemporary, USA, Southern Rock, 70's, london, Flower Power, favorites, Love, easy listening, am pop, Mellow, 90s, yacht rock, classic, english, male vocalist, sunshine pop, psychedelic, 5 Stars, alternative, male, indie, 1970s, Progressive rock, soft, Sentimental, americana, Psychedelic Rock, damn hippies, UK, legend, Pop/Rock, Soundtracks, Light Rock, underrated, 60s, All, world, Pop-Rock, guitar, instrumental, alternative rock, CSNY, lite rock, so fuckin good, Me gusta, grammy, old rock, Classic Rock 70s, California, british-american, Candlebox -, classic soft rock, whoa, england, Home collection, Pastoral, everything, 70s rock, folksy music, 1, memories, us-american, misc, the last unicorn, Veronica Mars, My 60s - 70s childhood, contemporary pop-rock, folkrock, earnest, soft music, close harmony, Tantalised me in real time, contemporary rock, glam rock, 00s, folk pop, electronic, softrock, beautiful|
Aurora |trance, Melodic Death Metal, dance, vocal trance, death metal, screamo, female vocalists, punk, latvian, post-punk, new wave, Progressive deathcore, post-hardcore, russian, cold wave, hardcore, darkwave, zimna fala, electronic, electronica, russian screamo, visual kei, indie, polish, rock, punk rock, metal, ethereal, emo, NWOBHM, aurora, pop, japanese, hungarian, british, pop punk, J-rock, metalcore, danish, ambient, techno, Gothic, Easycore, finnish, All, 80s, underground hip-hop, brazilian post-hardcore, dark pop, Punk-Rock, Technical Death Metal, norwegian, symphonic deathcore, finland, Post punk, polish post-punk, indie pop, lastfm needs to fix the artist name-collision problem, latvian alternative rock, oldominion, german, J-trance, brazilian hardcore, industrial, brazilian metalcore, Gothic Rock, hard rock, RAC, dreampop, wahe guru, spiri-musi, dark, eurodance, underground rap, Old Dominion, Aurora Aksnes, Identity Rock, granada, now playing, sad sad sad, hare hare, gothic ethereal, latvia, nowa fala, magyar, latvian indie, coldwave, Old school Hardcore, deathcore, unfassbar, punkrock, 00s, Sternenstaub, latvian indie rock, House, indie rock, rap, Progressive metal, alternative, reggae|
Leon_Bridges |soul, american, nu soul, texas, fort worth, geohash:9vff35k1kqpg, 1989-07-13, vintage, rhythm and blues, neosoul, 000, -, ish, retro soul, 2010s|
Lacuna_Coil |Gothic Metal, metal, Female fronted metal, female vocalists, Gothic, italian, Gothic Rock, rock, symphonic metal, alternative metal, lacuna coil, heavy metal, melodic metal, alternative, female vocalist, Italy, goth, alternative rock, Progressive metal, hard rock, Nu Metal, doom metal, female fronted, italian metal, goth metal, female vocals, Power metal, female vocal, industrial, black metal, female, Progressive rock, 00s, indie, death metal, favorites, goth rock, punk, 90s, darkwave, emo, Nu-metal, electronic, melodic, female fronted rock, Atmospheric metal, Favorite Artists, dark, Pop Metal, hardcore, sexy, metalcore, male vocalists, Favourites, Melodic Death Metal, Symphonic Black Metal, classic rock, pop, Awesome, industrial metal, thrash metal, Female-fronted Metal, italia, ethereal, Love Metal, All, Favorite, indie rock, Favorite Bands, dark rock, seen live, viking metal, electronica, symphonic gothic metal, Grunge, lowlands 2007, cristina scabbia, alternative gothic metal, Female Voices, Doom, Progressive, atmospheric, Evanescence, favourite, dance, symphonic, new wave, ambient, Brutal Death Metal, trance, japanese, punk rock, Get Your damn tags right fags, mistagged artist, beautiful voices, get your damn tags right, Girl Rock, female singer, want to see live, bogus artist|
Grateful_Dead |classic rock, Psychedelic Rock, psychedelic, rock, folk, Jam, George Ellias, ellias, jam band, 60s, folk rock, blues, grateful dead, 70s, blues rock, american, Jam Bands, Acid Rock, country rock, hippie, bluegrass, san francisco, Progressive rock, americana, country, folk-rock, California, classic, jazz, Dead, Southern Rock, experimental, Jam Rock, jamband, guitar, woodstock, USA, jerry garcia, 80s, alternative, country-rock, hard rock, male vocalists, chill, singer-songwriter, Psychedelia, Mellow, oldies, Stoner Rock, blues-rock, Favorite, indie, acoustic, jambands, favorites, psychadelic, drugs, Fusion, the dead, jazz fusion, Awesome, Bob Weir, LSD, album rock, All, west coast, pop, funk, roots rock, soft rock, reggae, groovy, Rock and Roll, chillout, United States, Acid, hippy, psychedelic folk, Jazz Rock, 60s rock, trippy, phil lesh, acid folk, good music, 60's, alternative rock, weed, space rock, ricknroll, 1960s, Willie Nelson, Favorite Artists, rick nelson, 90s, rock n roll, damn hippies, Favorite Bands, Classic Blues, lifetime achievement award, summer of love|
Patrick_Watson |indie, singer-songwriter, folk, Canadian, alternative, indie pop, electronic, male vocalists, indie rock, experimental, pop, piano, montreal, acoustic, canada, ellias, indie folk, Mellow, George Ellias, lowlands 2007, quebec, rock, Lowlands 2009, ambient, post-rock, art pop, 00s, cabaret, chamber pop, chill, indie-pop, male vocalist, Patrick Watson, Dreamy, genius, singer-songwritergdchill, favourite, Avant-Garde, glastonbury2008, psychedelic, chillout, 2 mal live, slow, seen live, unique, rock werchter 2008, 2000s, lowlands2007, quebecois, sufjan stevens, wanted, thats my name dont wear it out, Oh Canada, clearly canadian, Canuck, duyster, seen live twice, cabaret pop, Cinematic Orchestra, absolute genius, darker than the deepest sea, haldern 2007, canadian indie, dream pop, Progressive, amazing, chilled, melancholy, most music ive seen live, instant love, Pukkelpop2007, electro, I wear emerald crowns, concertgebouw, zo mooi, downtempo, questcequecest, acts to check out asap, Our home and native land, soul-stirring singer-songwriterism, haldern pop 2007, verhalend, hypercatalecta, pop western, quebex, Matt Recomendations, electronica, Slow Division, I have no idea why Im listening to this, pinkpop 2008, sad, MB muziek, al live gezien, blue room, best live performance, weirdo-pop, conyon, to explore further, the new balearic, experimental indie folk|
Echo_&_the_Bunnymen |post-punk, new wave, 80s, alternative, indie, british, rock, alternative rock, britpop, liverpool, Post punk, indie rock, Neo-Psychedelia, pop, UK, goth, Echo and The Bunnymen, english, Gothic, psychedelic, college rock, england, punk, male vocalists, electronic, indie pop, classic rock, Gothic Rock, dark, 80's, Soundtrack, 90s, postpunk, Post Core, post amoeba, zoo core, post post, favorites, Psychedelic Rock, dark wave, core core, darkwave, not feminine, melancholy, 70s, 1980s, not silent, Progressive rock, electronica, conjunction core, 80s alternative, Mellow, echo & the bunnymen, punk rock, Reflective, singer-songwriter, Favourites, article core, Donnie Darko, brit rock, pluralcore, goth rock, alternative 80s, shoegaze, Favorite, do you feel lucky post-punk, 00s, male vocalist, cold wave, compoundcore, eighties, music, Brit, emo, echo, wave, dream pop, All, ambient, chillout, oldies, brit pop, jazz, stylish, DxSFx, pop rock, United Kingdom, ampersandcore, guitar, bitter, Dreamy, folk, industrial, Hip-Hop, hard beatz, merseyside, cool, electro, dance, seen live|
Epica |symphonic metal, Gothic Metal, Female fronted metal, metal, female vocalists, dutch, Power metal, Gothic, symphonic gothic metal, Progressive metal, epica, melodic metal, netherlands, epic metal, symphonic power metal, symphonic, epic, rock, female vocalist, heavy metal, opera metal, Gothic Rock, female fronted, death metal, dutch metal, Melodic Death Metal, female vocal, female vocals, orchestral metal, beautiful voices, Operatic Metal, Female-fronted Metal, Classical, goth, simone simons, opera, the netherlands, 00s, metal opera, Progressive rock, Awesome, Symphonic  metal, female, Symphonic Rock, gothic symphonic metal, goth metal, beauty and the beast vocals, Love, alternative metal, melodic, Favourites, favorites, All, mark jansen, black metal, Progressive, instrumental, doom metal, alternative, beautiful voice, beautiful, Favorite, Favorite Artists, netherland, simone, beautiful vocalist, sympho metal, People who actually have talent, seen live, holland, <3, Female fronted symphonic metal, power, female fronted band, Do Przesluchania, Most beautiful voices in the world, dobry, psychometal, nightwish, neo-classical metal, symphonic death metal, dark, mystic, psycho metal, english, femme metal, beauty and the beast, Female Voices, hard rock, operatic, death symphonic metal, angel, not gothic metal, melodic black metal, favourite, female metal, Gothic-Symphonic Metal, atmospheric, electronic, male and female vocalists|
Skylar_Grey |pop, alternative, female vocalists, alternative rock, Holly Brook, piano, alternative pop, american, rock, it made me sick so i need a doctor, Skylar Grey, alternative urban, Hip-Hop, singer-songwriter, nice, rap, wisconsin, rnb, female vocalist, indie pop, 2010s, angelia2041, meh, indie, trip-hop, USA, electronic, Acts Id love to know better but so far have been too lazy to give a real try, BubbleGoth, Arousing, Alternativo adulto, d67-1, X factor, Get To Know, 00's, american pop, hip-hop/rap, gothic pop, Mazomanie WI, dub, singer-songwriters, dance, experimental, vocal, female vocal, pop rock, Favorite, female, folk rock, r&b, dark, Pop-Rock, sensual, Female Voices, female artists, women, pop-rap, dark pop, seen live|
